PONDERA;ORDRE_REVISADA;ANY;MES;DIA;HOR_INI;HOR_FIN;DURADA;ENQUESTADOR_CODI;ENQUESTADOR_SEXE;ENQUESTADOR_EDAT;ENQUESTADOR_ESTUDIS;ENQUESTADOR_NACIONALITAT;NUM_QUEST_CAMP;PROVINCIA;HABITAT;MUNICIPI;COMARCA;DOMICILI_PARTICULAR;LLENGUA_ENQUESTA;LLENGUA_SISTEMA;PADRO;CIUTADANIA;SEXE;EDAT;EDAT_GR;EDAT_CEO;LLOC_NAIX;HORA_PRIMERA_PREGUNTA;HORA_ULTIMA_PREGUNTA;TIP_TEL;SUPERVISADA;CIRCUIT_996_1;CIRCUIT_996_2;CIRCUIT_996_3;SIT_ECO_CAT;SIT_ECO_CAT_RETROSPECTIVA;SIT_ECO_CAT_PROSPECTIVA;SIT_ECO_ESP;SIT_ECO_PERSONAL;SIT_POL_CAT;SIT_POL_CAT_RETROSPECTIVA;SIT_POL_CAT_PROSPECTIVA;SIT_POL_ESP;CAT_ESP;INTERES_POL;INF_POL;CONFI_POL_CAT;VAL_GOV_CAT;CONFI_POL_ESP;VAL_GOV_ESP;INF_POL_TV;INF_POL_RADIO;INF_POL_PREMSA;INF_POL_INTERNET;INF_POL_AMICS;INF_POL_NO;INF_POL_NS;INF_POL_NC;SATIS_DEMOCRACIA;SIMPATIA_PARTIT;SIMPATIA_PARTIT_LITERALS;IDEOL_1_7;CAT_0_10;ESP_0_10;MONARQUIA_REPUBLICA;SIGNIFICA_ESP;DEFINICIO_CAT;DEFINICIO_CAT_LITERALS;AUTONOMIA_CAT;RELACIONS_CAT_ESP;ACTITUD_INDEPENDENCIA;DRET_DECIDIR;VOT_DRET_DEURE;ELECCIONS_IMPORTANCIA;SATISFACCIO_ELECCIONS_14F2021;PART_PARLAMENT;REC_PARLAMENT_VOT_DECISIO;REC_PARLAMENT_VOT;REC_PARLAMENT_VOT_LITERALS;REC_PARLAMENT_FERMESA;REC_PARLAMENT_CANDIDAT;REC_PARLAMENT_PARTIT;REC_PARLAMENT_INTERESSOS;REC_PARLAMENT_IDEES;REC_PARLAMENT_ACTUACIO;REC_PARLAMENT_ACTUACIO_2;REC_PARLAMENT_EVITAR;REC_PARLAMENT_ALTRES;REC_PARLAMENT_CAP;REC_PARLAMENT_NS;REC_PARLAMENT_NC;POST_PARLAMENT_DECISIO_RELACIO;POST_PARLAMENT_DECISIO_CRISI;POST_PARLAMENT_DECISIO_CORRUPCIO;POST_PARLAMENT_DECISIO_CANVI_CLIMATIC;POST_PARLAMENT_DECISIO_COVID;INT_PARLAMENT_VOT;INT_PARLAMENT_VOT_LITERALS;PART_PARLAMENT_ANTERIORS;REC_PARLAMENT_VOT_ANTERIORS;REC_PARLAMENT_VOT_ANTERIORS_LITERALS;INT_CONGRES_VOT;INT_CONGRES_VOT_LITERALS;PART_CONGRES;REC_CONGRES_VOT;REC_CONGRES_VOT_LITERALS;CONEIX_A_FERNANDEZ;VAL_A_FERNANDEZ;CONEIX_C_PUIGDEMONT;VAL_C_PUIGDEMONT;CONEIX_L_BORRAS;VAL_L_BORRAS;CONEIX_O_JUNQUERAS;VAL_O_JUNQUERAS;CONEIX_P_ARAGONES;VAL_P_ARAGONES;CONEIX_M_ICETA;VAL_M_ICETA;CONEIX_S_ILLA;VAL_S_ILLA;CONEIX_J_ALBIACH;VAL_J_ALBIACH;CONEIX_J_ASENS;VAL_J_ASENS;CONEIX_C_CARRIZOSA;VAL_C_CARRIZOSA;CONEIX_I_MARTIN_BLANCO;VAL_I_MARTIN_BLANCO;CONEIX_C_RIERA;VAL_C_RIERA;CONEIX_D_SABATER;VAL_D_SABATER;CONEIX_I_GARRIGA;VAL_I_GARRIGA;LLOC_NAIX_CCAA;ANY_ARRIBADA;LLOC_NAIX_PARE;LLOC_NAIX_PARE_CCAA;LLOC_NAIX_MARE;LLOC_NAIX_MARE_CCAA;LLOC_NAIX_AVIS;RELIGIO;RELIGIO_LITERALS;RELIGIO_FREQ;SIT_LAB;SIT_LAB_NO_ACTIU;SIT_LAB_ACTIU;SECTOR;ESTUDIS;ESTUDIS_LITERALS;ESTAT_CIVIL;FILLS;SENTIMENT_PERTINENCA;LLENGUA_PROPIA;LLENGUA_PRIMERA;CLASSE_SOCIAL_SUBJECTIVA_1_7;US_TELEFON_FIX;PERSONES_LLAR;INGRESSOS_1_6;DISCAPACITAT;TIPUS_DISCAPACITAT_1;TIPUS_DISCAPACITAT_2;TIPUS_DISCAPACITAT_3;TIPUS_DISCAPACITAT_4;DISCAPACITAT_LITERALS;E1;E2;E3;E4;E5;E6;SIMPATIA_PARTIT_R;REC_PARLAMENT_VOT_R;REC_PARLAMENT_VOT_CENS;REC_PARLAMENT_VOT_CENS_R;INT_PARLAMENT_VOT_R;REC_PARLAMENT_VOT_ANTERIORS_R;REC_PARLAMENT_VOT_ANTERIORS_CENS_R;INT_CONGRES_VOT_R;REC_CONGRES_VOT_R;REC_CONGRES_VOT_CENS;REC_CONGRES_VOT_CENS_R
1;1132;2021;5; ; ; ;1215;827;Home;42;Universitari grau superior;Espanya; ;BARCELONA;De 2.001 a 10.000; ;Baix Llobregat;Sí;Castellà;Castellà;Sí;Sí, tinc la ciutadania (espanyola);Home;31;De 25 a 34 anys;De 30 a 34 anys;Catalunya; ; ;Trucada a telèfon mòbil;Sí;"CONFI_POL_CAT + VAL_GOV_CAT després d’ INF_POL; CONFI_POL_ESP + VAL_GOV_ESP després de VAL_VIDA";CAT_0_10 + ESP_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Bona;Igual;Es quedarà igual;Bona;Igual;Dolenta;Igual;Es quedarà igual;Dolenta;Sóc un/a català/ana que viu a Catalunya;Bastant;Poc;6;5;4;5;No;No;Sí;Sí;No;No;No;No;Poc satisfet/a;ERC;-;Centre;6;5;República;Una nació de la qual em sento membre;Una nació;-;Un nivell insuficient d'autonomia;Un estat independent;Sí;Molt d'acord;Un dret;Congrés dels diputats (generals);5;Estic segur que vaig votar;Ho vaig decidir el mateix dia de les eleccions;ERC;-;Amb convicció;No;No;No;No;No;Sí;No;No;No;No;No;7;8;6;4;7;ERC;-;Estic segur que vaig votar;ERC;-;Catalunya en Comú Podem;-;Estic segur que vaig votar;Catalunya en Comú Podem;-;No ho sap; ;Coneix;5;Coneix;4;Coneix;6;Coneix;7;Coneix;4;Coneix;7;No ho sap; ;Coneix;6;Coneix;3;No coneix; ;Coneix;3;Coneix;6;No coneix; ; ; ;Catalunya; ;Altres comunitats autònomes;Andalusia;Cap a Catalunya;Altres;cree en algún tipo de fuerza superior;No, mai;No treballa;Aturat/ada i ha treballat abans; ;Sector privat;Llicenciatura, Arquitectura, Enginyeria, Grau o equivalent (4 anys o mès);-;Solter/a;0;Més català/ana que espanyol/a;Castellà;Castellà;Classe mitjana alta;Sí i en fa ús;Tres;Entre 4.001 i 5.000 euros;Sí;Transtorns mental; ; ; ;-;No;Quasi mai;Poc;Bastant;Bastant;Bastant;ERC;ERC;ERC;ERC;ERC;ERC;ERC;En Comú Podem;En Comú Podem;Catalunya en Comú Podem;En Comú Podem
1;1133;2021;5; ; ; ;1038;900;Dona;46;ESO, EGB, FP1, Batxillerat elemental;Espanya; ;GIRONA;De 10.001 a 50.000; ;Garrotxa;Sí;Català;Català;Sí;Sí, tinc la ciutadania (espanyola);Home;30;De 25 a 34 anys;De 30 a 34 anys;Catalunya; ; ;Trucada a telèfon mòbil;No;"CONFI_POL_ESP + VAL_GOV_ESP després de l’INF_POL; CONFI_POL_CAT + VAL_GOV_CAT després de VAL_VIDA";ESP_0_10 + CAT_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Bona;Pitjor;Millorarà;Dolenta;Igual;Molt dolenta;Pitjor;Empitjorarà;Molt dolenta;Cap de les anteriors/una altra;Poc;Bastant;Cap confiança;1;Cap confiança;2;Sí;No;No;Sí;No;No;No;No;Poc satisfet/a;Cap;-;No ho sap;6;1;República;El meu país;Una comunitat autònoma;-;Massa autonomia;Un estat independent;No;Bastant d'acord;Un dret;No contesta;2;No vaig votar; ; ;-; ; ; ; ; ; ; ; ; ; ; ; ;0 No ho va tenir gens en compte;10 Ho va tenir molt en compte;7;7;10 Ho va tenir molt en compte;No votaria;-;Estic segur que vaig votar;ERC;-;No votaria;-;No vaig votar; ;-;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;No coneix; ;Coneix;0 Molt malament;Coneix;0 Molt malament;No coneix; ; ; ;Catalunya; ;Catalunya; ;Dos;Catolicisme;-;No, mai;Treballa; ;Professional o treballador/a autònom/a (sense assalariats/ades);Sector privat;Cicle formatiu de grau superior, FP2, Mestratge industrial o equivalent;-;Solter/a;0;Més català/ana que espanyol/a;Català (valencià / balear);Català (valencià / balear);Classe mitjana;Sí i en fa ús;Tres;Més de 5.000 euros;No; ; ; ; ;-;No;Alguna vegada;Poc;Molt;Molt;Molt;Cap; ;No va votar;No va votar;No votaria;ERC;ERC;No votaria; ;No va votar;No va votar
1;1134;2021;5; ; ; ;1558;892;Dona;51;ESO, EGB, FP1, Batxillerat elemental;Espanya; ;BARCELONA;De 2.001 a 10.000; ;Anoia;Sí;Català;Català;Sí;Sí, tinc la ciutadania (espanyola);Dona;21;24 anys o menys;De 20 a 24 anys;Catalunya; ; ;Trucada a telèfon mòbil;No;"CONFI_POL_ESP + VAL_GOV_ESP després de l’INF_POL; CONFI_POL_CAT + VAL_GOV_CAT després de VAL_VIDA";ESP_0_10 + CAT_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Ni bona ni dolenta;Pitjor;Millorarà;Ni bona ni dolenta;Millor;Molt dolenta;Igual;Millorarà;Molt dolenta;Sóc un/a català/ana que viu a Catalunya;Poc;Gens;3;3;Cap confiança;2;No;Sí;Sí;No;Sí;No;No;No;Molt satisfet/a;ERC;-;Esquerra;10 Màxim catalanisme;0 Mínim espanyolisme;República;Cap de les anteriors;Un país;-;Un nivell insuficient d'autonomia;Un estat independent;Sí;Molt d'acord;Un dret;Ajuntament (municipals);7;Estic segur que vaig votar;Ho tenia decidit fa força temps;ERC;-;Amb convicció;No;Sí;No;No;No;No;No;No;No;No;No;9;9;9;8;8;CUP;-;Estic segur que vaig votar;ERC;-;ERC;-;Estic segur que vaig votar;ERC;-;No coneix; ;Coneix;9;Coneix;9;Coneix;10 Molt bé;Coneix;7;Coneix;3;Coneix;4;Coneix;6;Coneix;8;Coneix;1;Coneix;4;Coneix;7;Coneix;No ho sap;Coneix;5; ; ;Catalunya; ;Catalunya; ;Tres;Catolicisme;-;No, mai;Treballa; ;Assalariat/ada indefinit/ida;Sector privat;Batxillerat, BUP, COU, Batxillerat superior, PREU;-;Casat/ada;0;Només català/ana;Català (valencià / balear);Català (valencià / balear);Classe treballadora mitjana;Sí, però no en fa ús;Dos;No ho sap;No; ; ; ; ;-;No;Mai;Gens;Molt;Molt;Molt;ERC;ERC;ERC;ERC;CUP;ERC;ERC;ERC;ERC;ERC;ERC
1;1135;2021;5; ; ; ;1554;898;Dona;61;ESO, EGB, FP1, Batxillerat elemental;Espanya; ;BARCELONA;De 10.001 a 50.000; ;Vallès Oriental;Sí;Castellà;Castellà;Sí;Sí, tinc la ciutadania (espanyola);Dona;64;De 50 a 64 anys;De 60 a 64 anys;Unió Europea; ; ;Trucada a telèfon fix;No;"CONFI_POL_CAT + VAL_GOV_CAT després d’ INF_POL; CONFI_POL_ESP + VAL_GOV_ESP després de VAL_VIDA";ESP_0_10 + CAT_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Dolenta;Igual;Empitjorarà;Bona;Igual;Molt dolenta;Igual;Empitjorarà;Ni bona ni dolenta;Sóc un/a espanyol/a que viu a Catalunya;Poc;Poc;Cap confiança;3;5;7;Sí;Sí;No;Sí;No;No;No;No;Bastant satisfet/a;PSC;-;Centre-esquerra;0 Mínim catalanisme;7;No ho sap;Un Estat format per diverses nacionalitats o regions;Una comunitat autònoma;-;Un nivell suficient d'autonomia;Un estat dins una Espanya federal;No;Bastant d'acord;Ambdós;Congrés dels diputats (generals);6;Estic segur que vaig votar;Ho tenia decidit fa força temps;PSC;-;Amb convicció;No;No;Sí;No;No;No;No;No;No;No;No;10 Ho va tenir molt en compte;6;7;7;9;PSC;-;Estic segur que vaig votar;PSC;-;PSC;-;Estic segur que vaig votar;PSC;-;Coneix;5;Coneix;0 Molt malament;Coneix;1;Coneix;4;Coneix;1;Coneix;6;Coneix;8;No coneix; ;Coneix;4;Coneix;5;No coneix; ;No coneix; ;No coneix; ;No coneix; ; ;1966;Altres comunitats autònomes;Andalusia;Altres comunitats autònomes;Andalusia;Cap a Catalunya;Catolicisme;-;Sí, algun cop a l'any;No treballa;Treball domèstic no remunerat; ; ;Cicle formatiu de grau mitjà, FP1, Oficialia industrial o equivalent;-;Casat/ada;2;Tan espanyol/a com català/ana;Castellà;Castellà;Classe treballadora mitjana;Sí i en fa ús;Quatre;Entre 2.001 i 3.000 euros;No; ; ; ; ;-;No;Mai;Gens;Molt;Molt;Molt;PSC;PSC;PSC;PSC;PSC;PSC;PSC;PSC;PSC;PSC;PSC
1;1136;2021;5; ; ; ;976;697;Home;40;ESO, EGB, FP1, Batxillerat elemental;Espanya; ;BARCELONA;De 2.001 a 10.000; ;Baix Llobregat;Sí;Català;Català;Sí;Sí, tinc la ciutadania (espanyola);Home;45;De 35 a 49 anys;De 45 a 49 anys;Catalunya; ; ;Trucada a telèfon mòbil;No;"CONFI_POL_ESP + VAL_GOV_ESP després de l’INF_POL; CONFI_POL_CAT + VAL_GOV_CAT després de VAL_VIDA";ESP_0_10 + CAT_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Dolenta;Pitjor;Millorarà;Dolenta;Millor;Molt dolenta;Igual;Es quedarà igual;Dolenta;Sóc un/a català/ana que viu a Espanya;Poc;Bastant;Cap confiança;0 Molt dolenta;Cap confiança;0 Molt dolenta;Sí;No;Sí;Sí;No;No;No;No;Bastant satisfet/a;PSC;-;Centre;5;5;República;Un Estat format per diverses nacionalitats o regions;Una comunitat autònoma;-;Un nivell suficient d'autonomia;Una comunitat autònoma d'Espanya;No;En desacord;Un deure;Congrés dels diputats (generals);7;Estic segur que vaig votar;Ho tenia decidit fa força temps;PSC;-;Amb certs dubtes;No;No;Sí;Sí;No;No;No;No;No;No;No;7;7;5;6;7;PSC;-;Estic segur que vaig votar;PSC;-;PSC;-;Estic segur que vaig votar;PSC;-;No coneix; ;Coneix;4;Coneix;5;Coneix;5;Coneix;7;Coneix;6;Coneix;7;No coneix; ;Coneix;7;Coneix;6;No coneix; ;No coneix; ;No coneix; ;Coneix;4; ; ;Altres comunitats autònomes;Comunitat Valenciana;Altres comunitats autònomes;Castella i Lleó;Cap a Catalunya;Catolicisme;-;No, mai;Treballa; ;Empresari/a o professional amb assalariat/des;Sector privat;Cicle formatiu de grau superior, FP2, Mestratge industrial o equivalent;-;Casat/ada;2;Tan espanyol/a com català/ana;Català (valencià / balear);Castellà;Classe mitjana alta;Sí, però no en fa ús;Quatre;Entre 3.001 i 4.000 euros;No; ; ; ; ;-;No;Mai;Gens;Molt;Molt;Molt;PSC;PSC;PSC;PSC;PSC;PSC;PSC;PSC;PSC;PSC;PSC
1;1137;2021;5; ; ; ;1066;646;Dona;37;ESO, EGB, FP1, Batxillerat elemental;Espanya; ;BARCELONA;De 50.001 a 150.000;CORNELLÀ DE LLOBREGAT;Baix Llobregat;Sí;Català;Castellà;Sí;Sí, tinc la ciutadania (espanyola);Home;28;De 25 a 34 anys;De 25 a 29 anys;Resta del món; ; ;Trucada a telèfon mòbil;No;"CONFI_POL_ESP + VAL_GOV_ESP després de l’INF_POL; CONFI_POL_CAT + VAL_GOV_CAT després de VAL_VIDA";ESP_0_10 + CAT_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Molt dolenta;Pitjor;Millorarà;Molt dolenta;Pitjor;Dolenta;Igual;Empitjorarà;Molt dolenta;Cap de les anteriors/una altra;Bastant;Bastant;2;4;Cap confiança;2;Sí;Sí;Sí;Sí;No;No;No;No;Gens satisfet/a;Cap;-;No contesta;5;4;Monarquia;Una nació de la qual em sento membre;Una comunitat autònoma;-;Un nivell suficient d'autonomia;Una comunitat autònoma d'Espanya;No;Bastant d'acord;Un dret;Congrés dels diputats (generals);5;No vaig votar; ; ;-; ; ; ; ; ; ; ; ; ; ; ; ;3;7;7;5;7;En blanc;-;No vaig votar perquè no podia (edat, malaltia...); ;-;En blanc;-;Vaig pensar en anar però no ho vaig fer; ;-;No coneix; ;Coneix;0 Molt malament;Coneix;3;Coneix;1;Coneix;2;Coneix;4;Coneix;0 Molt malament;Coneix;3;Coneix;2;Coneix;3;No coneix; ;Coneix;3;Coneix;0 Molt malament;No coneix; ; ;2012;Resta del món; ;Resta del món; ;Cap a Catalunya;Catolicisme;-;No, mai;No treballa;Aturat/ada i ha treballat abans; ;Sector privat;Cursos d'especialització professional, Postgrau, Màster (MIR, FIR...);-;Solter/a;0;No ho sap;Castellà;Castellà;Classe mitjana baixa;Sí i en fa ús;Dos;Entre 1.001 i 2.000 euros;No; ; ; ; ;-;No;Mai;Gens;Molt;Molt;Molt;Cap; ;No va votar;No va votar;Altres, blanc; ;No va votar;Altres, blanc; ;No va votar;No va votar
1;1138;2021;5; ; ; ;1040;841;Dona;44;ESO, EGB, FP1, Batxillerat elemental;Espanya; ;BARCELONA;De 10.001 a 50.000; ;Baix Llobregat;Sí;Li és indiferent;Castellà;Sí;Sí, tinc la ciutadania (espanyola);Home;43;De 35 a 49 anys;De 40 a 44 anys;Catalunya; ; ;Trucada a telèfon fix;No;"CONFI_POL_ESP + VAL_GOV_ESP després de l’INF_POL; CONFI_POL_CAT + VAL_GOV_CAT després de VAL_VIDA";CAT_0_10 + ESP_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Dolenta;Pitjor;Empitjorarà;Ni bona ni dolenta;Pitjor;Molt dolenta;Igual;Es quedarà igual;Dolenta;Cap de les anteriors/una altra;Gens;Bastant;2;3;5;7;Sí;No;No;Sí;No;No;No;No;Bastant satisfet/a;PSC;-;Centre-esquerra;5;5;República;L’Estat del qual soc ciutadà/ana;No contesta;-;Un nivell suficient d'autonomia;No contesta;No;En desacord;Un dret;Parlament europeu;1;Estic segur que vaig votar;Ho tenia decidit fa força temps;PSC;-;Perquè es tractava d’un mal menor;No;No;No;No;No;No;No;Sí;No;No;No;9;8;6;7;7;PSC;-;Estic segur que vaig votar;PSC;-;PSC;psoe;Estic segur que vaig votar;PSC;PSOE;Coneix;3;Coneix;0 Molt malament;Coneix;2;Coneix;2;Coneix;1;Coneix;6;Coneix;7;Coneix;7;Coneix;1;Coneix;2;Coneix;4;Coneix;3;Coneix;2;Coneix;1; ; ;Altres comunitats autònomes;Andalusia;Altres comunitats autònomes;Andalusia;Cap a Catalunya;Cristianisme evangèlic/protestant;cristiano seguidor del evangelio;No, mai;Treballa; ;Assalariat/ada indefinit/ida;Sector privat;Llicenciatura, Arquitectura, Enginyeria, Grau o equivalent (4 anys o mès);-;Solter/a;0;No contesta;Castellà;Castellà;Classe mitjana;Sí i en fa ús;Tres;Entre 3.001 i 4.000 euros;No; ; ; ; ;-;No;Mai;Poc;Molt;Molt;Molt;PSC;PSC;PSC;PSC;PSC;PSC;PSC;PSC;PSC;PSC;PSC
1;1139;2021;5; ; ; ;1266;491;Dona;55;Batxillerat, BUP, FP2, COU, Mòdul professional 2 i 3;Espanya; ;BARCELONA;De 10.001 a 50.000; ;Vallès Occidental;Sí;Català;Català;Sí;Sí, tinc la ciutadania (espanyola);Dona;24;24 anys o menys;De 20 a 24 anys;Catalunya; ; ;Trucada a telèfon mòbil;Sí;"CONFI_POL_ESP + VAL_GOV_ESP després de l’INF_POL; CONFI_POL_CAT + VAL_GOV_CAT després de VAL_VIDA";ESP_0_10 + CAT_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Molt dolenta;Pitjor;Empitjorarà;Dolenta;Millor;Dolenta;Pitjor;Empitjorarà;Molt dolenta;Cap de les anteriors/una altra;Bastant;Bastant;Cap confiança;2;Cap confiança;2;Sí;No;No;Sí;No;No;No;No;Gens satisfet/a;Cap;-;Esquerra;No ho sap;No ho sap;República;Cap de les anteriors;No contesta;indiferent;Un nivell insuficient d'autonomia;No ho sap;No ho sap;Molt d'acord;Un dret;Totes igual;0 Molt insatisfet/a;No vaig votar perquè no podia (edat, malaltia...); ; ;-; ; ; ; ; ; ; ; ; ; ; ; ;5;10 Ho va tenir molt en compte;10 Ho va tenir molt en compte;10 Ho va tenir molt en compte;5;No ho sap;-;Estic segur que vaig votar;CUP;-;No ho sap;-;Estic segur que vaig votar;No ho sap;-;No coneix; ;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;Coneix;0 Molt malament;No coneix; ;Coneix;0 Molt malament; ; ;Catalunya; ;Catalunya; ;Tres;Cap: Ateisme;-; ;Treballa; ;Assalariat/ada eventual o interí/ina;Sector privat;Diplomatura, Enginyeria/arquitectura tècnica o equivalent;-;Solter/a;0;Més català/ana que espanyol/a;Català (valencià / balear);Català (valencià / balear);Classe treballadora baixa;No;Tres;No ho sap;No; ; ; ; ;-;Sí;Alguna vegada;Bastant;Poc;Bastant;Bastant;Cap; ;No va poder votar;No va votar;No ho sap;CUP;CUP;No ho sap;No ho sap;No ho sap;No ho sap
1;1140;2021;5; ; ; ;865;830;Dona;31;ESO, EGB, FP1, Batxillerat elemental;Espanya; ;BARCELONA;De 50.001 a 150.000;PRAT DE LLOBREGAT, EL;Baix Llobregat;Sí;Castellà;Castellà;Sí;Sí, tinc la ciutadania (espanyola);Dona;24;24 anys o menys;De 20 a 24 anys;Catalunya; ; ;Trucada a telèfon mòbil;Sí;"CONFI_POL_CAT + VAL_GOV_CAT després d’ INF_POL; CONFI_POL_ESP + VAL_GOV_ESP després de VAL_VIDA";ESP_0_10 + CAT_0_10;DEFINICIO_CAT + SIGNIFICA_ESP;Bona;Pitjor;Millorarà;Bona;Igual;Dolenta;Igual;Millorarà;Bona;Sóc un/a català/ana que viu a Catalunya;Poc;Bastant;5;6;6;5;No;No;No;Sí;No;No;No;No;Bastant satisfet/a;PSC;-;Centre-esquerra;6;5;República;Un Estat format per diverses nacionalitats o regions;Una comunitat autònoma;-;Un nivell suficient d'autonomia;Una comunitat autònoma d'Espanya;No;Bastant d'acord;Un dret;Parlament de Catalunya (autonòmiques);4;Habitualment voto però aquesta vegada no; ; ;-; ; ; ; ; ; ; ; ; ; ; ; ;No contesta;No contesta;No contesta;No contesta;No contesta;Altres partits;entre psoe y podemos;Estic segur que vaig votar;Catalunya en Comú Podem;-;PSC;-;Estic segur que vaig votar;Catalunya en Comú Podem;-;No coneix; ;Coneix;4;No coneix; ;Coneix;5;Coneix;5;No coneix; ;Coneix;7;No coneix; ;Coneix;6;No coneix; ;No coneix; ;No coneix; ;Coneix;6;No coneix; ; ; ;Unió Europea; ;Catalunya; ;Un;Cap: Ateisme;-; ;Treballa; ;Assalariat/ada eventual o interí/ina;Sector privat;Llicenciatura, Arquitectura, Enginyeria, Grau o equivalent (4 anys o mès);-;Solter/a;0;Tan espanyol/a com català/ana;Castellà;Castellà;Classe treballadora mitjana;No;Tres;No ho sap;No; ; ; ; ;-;No;Mai;Poc;Molt;Bastant;Molt;PSC; ;No va votar;No va votar;Altres, blanc;Catalunya en Comú Podem;Catalunya en Comú Podem;PSC;En Comú Podem;Catalunya en Comú Podem;En Comú Podem
1;1141;2021;5; ; ; ;1882;670;Dona;43;ESO, EGB, FP1, Batxillerat elemental;Espanya; ;BARCELONA;De 10.001 a 50.000; ;Bages;Sí;Castellà;Castellà;Sí;Sí, tinc la ciutadania (espanyola);Home;55;De 50 a 64 anys;De 55 a 59 anys;Resta del món; ; ;Trucada a telèfon mòbil;No;"CONFI_POL_CAT + VAL_GOV_CAT després d’ INF_POL; CONFI_POL_ESP + VAL_GOV_ESP després de VAL_VIDA";CAT_0_10 + ESP_0_10;SIGNIFICA_ESP + DEFINICIO_CAT;Bona;Pitjor;Empitjorarà;Bona;Pitjor;Bona;Igual;No ho sap;Bona;Sóc un/a espanyol/a que viu a Catalunya;Poc;Poc;5;9;5;5;Sí;No;No;No;Sí;No;No;No;Bastant satisfet/a;PPC;-;Dreta;7;10 Màxim espanyolisme;República;L’Estat del qual soc ciutadà/ana;Una comunitat autònoma;-;Un nivell insuficient d'autonomia;Una comunitat autònoma d'Espanya;Sí;Molt en desacord;Un dret;Parlament de Catalunya (autonòmiques);No contesta;No vaig votar; ; ;-; ; ; ; ; ; ; ; ; ; ; ; ;5;7;5;5;No contesta;PPC;-;No vaig votar perquè no podia (edat, malaltia...); ;-;PPC;-;No vaig votar perquè no podia (edat, malaltia...); ;-;No coneix; ;Coneix;No ho sap;No coneix; ;Coneix;8;No coneix; ;No coneix; ;Coneix;No ho sap;Coneix;No ho sap;No coneix; ;No coneix; ;No coneix; ;No coneix; ;Coneix;No ho sap;No coneix; ; ;2001;Resta del món; ;Resta del món; ;Cap a Catalunya;Islam;-;Sí, un cop per setmana o més;No treballa;Jubilat/ada o pensionista (abans ha treballat); ;Sector privat;ESO completa (Graduat escolar), EGB, Batxiller elemental o Certificat d' Escolaritat o d'Estudis Primaris;-;Casat/ada;4;Només espanyol/a;Castellà;Altres llengües o altres combinacions;No ho sap;Sí i en fa ús;Sis;Entre 1.001 i 2.000 euros;Sí;No ho sap; ; ; ;-;No;Sovint;Gens;Bastant;Poc;Bastant;PPC; ;No va votar;No va votar;PPC; ;No va votar;PPC; ;No va poder votar;No va votar
